Title,Publisher,DateTime,Link
Lil Nas X Pleads Not Guilty to Felonies After Allegedly Attacking Police Officers,Rolling Stone,2025-08-25T18:33:02Z,https://news.google.com/read/CBMiswFBVV95cUxOSVRZeXVBUHRMQkIxbklmX2pHbEh6d05DTEdNcG9hWmFHcmRxY3ZJTndoWWJwNGRIcTYzVW9nRmxnNnJMSlNlV2ZicVFINzUzS2hCWDFaUjdrYm9US3JOTHJzR2RUUUN3TjVCbGZaZTZVS093ZlFIaDRYYmlQd1Y1eWIxd3FnamdPRnBNSEpiczgxbTFqNzBPeTJfVi1xYTdLV3A4YWlET3NWZGF0S1FxQ2I5cw?hl=en-US&gl=US&ceid=US%3Aen
Lil Nas X facing four felony counts after allegedly charging at cops while fully naked,Los Angeles Times,2025-08-25T20:21:00Z,https://news.google.com/read/CBMimwFBVV95cUxPT3QtZnZVbDV0SXEwOTdibURYOUdjalltX1hLSXkzbjhwRFh2cFl2MXg5MERDZUVpUVhwN0pEaTFkUnkwLWppWkZUVjBUaG4tdW9NQjVBbmFNQkljVER5aWY3UUtqS0FKdmotdjZwcEVWMzk4VlNzNTZOSGFHN3RiVFQ2enJaaFBVc3BtaV85Q2VsYVJqRjVNWHNKRQ?hl=en-US&gl=US&ceid=US%3Aen
Lil Nas X pleads not guilty to charging cops on L.A. street while ‘naked’,KTLA,2025-08-26T02:14:33Z,https://news.google.com/read/CBMipwFBVV95cUxQTThkNHhoMnNKUERSOE5EMWlodThEX3psbWJ0RjZIS0swUGJzMENmdC1vbUtNRVRDTVpuMVAxVC04SldMZHdPVTlLWDBOMHNpR3RrZVRRa0xTajJ3SzliUGlfUF90Q2VUWDNUWDNVcmFwQWplXzRMdERIWkEyOTBYaENDRVdvSU1WSmtNWG1sVWJXQ3dTMDBlZnVxeDFWanZpRXNBQ0ZHTdIBrAFBVV95cUxQblJZcVpxdGJYQnNPYVlJYU1nelZxdVVmM2hRMXk1ZHg3MjRCOHpSS3JodkxmV0x0Nnd2Y1dkZ01uNS1fTWF0YUlpeXdBMDFrdTgwc3JNb0Z3dTJNWGtzMnZndWQ3elc4Q1VfQm10UWpFUXRPMDdUeXFNcjhuWW1Yc29wTWJmUkdIR2hxeC1mcXNXVEhYUVBabFRxYXNBak4tZVQtWUwzVEpBekRw?hl=en-US&gl=US&ceid=US%3Aen
Rapper Lil Nas X pleads not guilty to battery against police officer following bizarre Studio City arrest,ABC7 Los Angeles,2025-08-25T20:31:54Z,https://news.google.com/read/CBMikwFBVV95cUxOSVJpUWFlQUNPUFZoaTY5YW1QT0RxREdjbGpQSDVQZ0NEUVg5RDhWbkNwLXZBb1VEeFdDTVcwa3dZVl92VUNaV3pocTllM0tkU3VkUVZOX1BLd3F3RGdKRElTbkFIOGVQRzFITW9TaDRBeW16aFpJRkJhU3BReHhhMTJ3cjVnT1J1X0ltRWxQZ0YxLVnSAZgBQVVfeXFMTXF4WGxfZG1UMUp6a2dtMU5MclF3MnpIQzd1bWxobUl1ZTdUX2dETUkzNVZIZ0hoSk8zTWJ6d0Ftb3Z1cmpnQ2lxVUJyLUxibHpJNm1tVU5YRVBTLUdjelNzNWhUTlBBOUdjQlNZWVVfRWNHVGtsTGlRLXpZZ1p0MFhMdTBDcGdUV3BxbnVQSHNrWGZUX2RodmQ?hl=en-US&gl=US&ceid=US%3Aen
"Netflix Lands Matthew McConaughey, Cole Hauser, Nic Pizzolatto Show in Bidding War (Exclusive)",The Hollywood Reporter,2025-08-25T21:45:00Z,https://news.google.com/read/CBMisAFBVV95cUxNMkw2aVA2QkV0V2YyNThaUVNZS1A3Wmotb3Faa2VpUDlyVzljM3RobnkxanpRc05ac1Q0b3N3bUpTelAxeGFiMVItWXlKN2dsRnRVOUwtZm5jVGZtQ2pBZGp3Q05hUDhsMW9SOUxERTl6Q2Y3VEVaZWlVYUN0TWQ5RlBFQjhCZXd4Uk5RczlYM3RvWkRuSWlmNXBaVG1Pc191NTVfMUdmVVpoUkczMzJmWg?hl=en-US&gl=US&ceid=US%3Aen
Matthew McConaughey & Cole Hauser Headline Drama In Works At Netflix,Deadline,2025-08-25T23:09:00Z,https://news.google.com/read/CBMimwFBVV95cUxNTlJ3S255elU4MndGTWxXR3d4b2NJUDhSNWo0SVVvQmNxR016RV9JZ3RiLTFETHZDeUlzTjB1YmhsYU5QcFY3cU1vdW5xcnJvR2lsbGUwN0Q0THg4WDljd0NXaURaeWJtWGM0R0tyS3VKT1ZZSTRKRmhRYlRfUGpMSjFJOHFBR0tBNG0xdmFxYVF0d1VwQzNlTGxTSQ?hl=en-US&gl=US&ceid=US%3Aen
"Matthew McConaughey, Cole Hauser to Star in Nic Pizzolatto Netflix Series",Variety,2025-08-25T21:49:00Z,https://news.google.com/read/CBMipwFBVV95cUxNcFdpT3Q3SlQ0bGYwbm05Q1lEbzJ5cmFWMFlxRHJJci1LZi1xY293bFQ1NGN2clQtaURsRnk2c09XdGFOM2QwTnRUWGhveUJlUmZPRW5mZEoyTHh3aEhrUmdDVjJxMWRYZElUOGlLbF9SYnF2aFNrZzFIaGhkWFE3TGw4RlJuMlhLMEJvRVh6Yml5NXFiVVVtLU1adFNoT0x5blpHUDZaMA?hl=en-US&gl=US&ceid=US%3Aen
True Detective Reunion Show Lands At Netflix After Major Bidding War,Screen Rant,2025-08-26T00:34:00Z,https://news.google.com/read/CBMiiwFBVV95cUxOdVJOc1FtZnpqYjJhSmpJRWdkeVFXOFhCOFpEdVFGQTNOUk9RNmJQZUFPVFZjSGE1eXNLaTlqQzVicnlrYkxDZlBXQXo5WjR2RjlUQU5nWkpGdk9vTlQxT0hZT3NCUlBwTnN0WlBJYmNGV1RYZkptWVRTVmJyNEs5bDYyNWFCTWQ0VmZR?hl=en-US&gl=US&ceid=US%3Aen
"Snoop Dogg Says He's ""Scared"" To Go To Movies With Grandchildren After Same Sex Couple In Disney-Pixar's 'Lightyear'",Deadline,2025-08-25T23:25:00Z,https://news.google.com/read/CBMisAFBVV95cUxNQ1lWNFRhRnRGVjlvdmtaTUhEN0IxZGpIR3IwTHNNOFJoNWJsRlQzcmtJSVlIOTloRzFSWEh0Qzc3MU0xVUlTRC1fdWlwZTRfR192LUVEU0ZMU3BXQmxFVGFqbHN4M0RQWW1jMDJKNE5YZUk2Y3dDbDRKbS14QWFHVUo2N2F4eHd4ZEpGTFoyeC16OXZGcjZvUnpoVDFGalRGMHByYTQ2cVFGa0dWYXJpOA?hl=en-US&gl=US&ceid=US%3Aen
Snoop Dogg on LGBTQ representation in kids’ films: ‘I’m … scared to go to the movies’,The Hill,2025-08-25T18:33:00Z,https://news.google.com/read/CBMif0FVX3lxTFBDa3lMYjVCN3F6VERXUjVQUzFVOV8tWXR5Mk1aLVh3cHZZT3NoNHZYenpaTlhGenVXWDhKUVlWX3JkaFZHRHVWcWF5UjBXQVpuUUI5aldZUlJxUDRGREtKVGpGcUFNTkQwaVpad3ZJaVdkM0o0LThpS092YkdwRlHSAYQBQVVfeXFMTmRjTmZHRFZhOTI5ZndkRDhoamJ4SGdkYk9OUUp2WFFXcTNUTFFBQnRFWGMzRzJOcDk3MzBVUTZMZHhxT0UtMnVtTnNRNk5jY2ZoUjFPVC1WQWRKRGR4TlE1RWg3QUZwNWxFVWtURXNZenZlMjgwcGZXX2kwejRHRFZTalZo?hl=en-US&gl=US&ceid=US%3Aen
